name,price
Python数据挖掘入门与实践,50.20
数据科学实战手册(R+Python),50.20
贝叶斯思维-统计建模的Python学习法,41.70
用Python写网络爬虫,38.30
Python数据分析,50.20
数据科学实战手册(R+Python),50.20
Python语言在Abaqus中的应用(含光盘),40.80
Python核心编程(第3版),84.20
趣学Python编程,38.30
Python参考手册(第4版.修订版),75.70
Python 3程序开发指南(第2版)(修订版),58.70
Python机器学习经典实例,50.20
Python参考手册(第4版.修订版),75.70
正版包邮 Python黑帽子 黑客与渗透测试编程之道 Python编程 Python编程,38.90
Python数据处理,84.20
OpenCV 3计算机视觉：Python语言实现（原书第2版）人脸检测与识别 图像检索 神,45.00
BF【全新正版】/流畅的Python 9787115454157 人民邮电出版社,118.20
零基础入门学习Python Python3入门教程 开发教程 网络爬虫 Tkinter,47.00
正版现货零基础学Python赠光盘教程/Python编程教材/Python语言开发入门教程,68.81
Python编程基础与接口测试 阿奎 电子工业出版社,40.50
Python Qt GUI快速编程——PyQt编程指南,60.00
爱上Python 一日精通Python编程 python编程基础学习手册 python从,44.00
Python数据科学入门 [俄]德米特里·齐诺维耶夫(Dmitry Zinoviev 人民,38.80
Python基础教程 第2版 修订版 编程语言入门自学图书 人民邮电出版社,61.00
Python数据分析与挖掘实战 张良均 王路 谭立云 苏剑林等 机械工业出版社N,54.30
父与子的编程之旅 与小卡特一起学Python 教孩子编程的图书 python编程入门教程,64.48
Python编程基础 闫俊伢 人民邮电出版社 9787115434142,38.30
正版现货 Python和Pygame游戏开发指南 计算机/程序设计/Python Pyth,63.57
Python学习手册(第4版) 正版书籍 (美)鲁特兹|译者:李军//刘红伟  机械工业,98.77
区域包邮TZPython机器学习及实践+实用机械学习+大战机械学习+深入浅出深度学习 机械,207.40
趣学Python 教孩子学编程 儿童编程入门教程书籍 笨办法学 python核心编程 零基,58.24
Python数据科学入门 [俄]德米特里·齐诺维耶夫(Dmitry Zinoviev 人民,38.20
Python学习手册(第4版) (美)鲁特兹|译者:李军//刘红伟 正版书籍,96.39
Python自动化运维:技术与佳实践,51.10
Python数据科学入门,44.35
Python高手之路(第3版),46.80
跟老齐学Python轻松入门,50.20
跟老齐学Python轻松入门,50.20
正版 Python项目开发实战 第2版 计算机编程书籍 Web前端开发教程书籍 Pytho,102.70
[2本套]Python网络数据采集+用Python写网络爬虫 核心编程基础教程网络爬虫入门,102.70
Python物理学高效计算 Python编程教程 Python物理建模程序设计书籍 数据,99.00
正版现货 Python树莓派编程 树莓派python开发教程书 树莓派入门教程 pytho,63.70
Python Cookbook 第三版 中文版 第3版 David Beazley著 零,100.88
Python数据挖掘入门与实践 python3爬虫数据分析 挖掘基础教程/python数据,63.18
预 售 人邮新书 Python高级编程 第2版 python 程序设计 编程源代码开发基,89.00
Python高性能编程python编程教程书籍 python核心编程 python编程技,76.00
Python Linux系统管理与自动化运维 赖明星 机械工业出版社,70.80
人民邮电：Python设计模式 (第2版),39.00
Python绝技 运用Python成为黑客 python编程教程书籍 python正版,61.80
Effective Python：编写高质量Python代码的59个有效方法 英文版 (美,39.00
Python核心编程(第3版),76.20
Python算法教程,58.70
数据结构(Python语言描述),63.50
Python机器学习经典实例,45.40
贝叶斯思维-统计建模的Python学习法,41.70
Python游戏编程入门,41.70
Python学习从入门到实践,41.30
MicroPython入门指南 邵子扬 电子工业出版社,41.90
Python 金融大数据分析 python入门基础教程 金融分析处理与开发书籍 数学推断统,97.37
基于ArcGIS的Python编程秘笈（第2版）arcgis python基础教程书籍 A,60.10
Python密码学编程 Python编程实现加密算法的初学者指南 Python编程基础教程,60.10
现货 Python 自动化运维技术与实践 刘天斯 Automation Operation,59.67
Python数据科学入门 python数据挖掘技术教程书籍 python数据获取清洗组织和,36.00
Python网络数据采集 python语言网络数据采集教程书籍 python编程基础入门教,59.54
Python物理学高效计算 Python编程教程 Python物理建模程序设计书籍 数据,99.00
正版 Python高手之路 第3版 python3爬虫数据分析 绝技核心编程基础视频教程网,56.94
精通PYTHON自然语言处理 正版畅销图书籍,56.76
【正版包邮】 PythonWeb开发学习实录(Web程序员成功之路)Python语言进行程,57.14
精通Python自然语言处理 python自然语言处理开发教程书 python自然语言编程,55.90
Python语言及其应用 Python核心编程 Python语言程序设计 Pyth正版,60.20
Python数据挖掘 概念、方法与实践,46.60
预测分析 Python语言实现,46.60
机器学习系统设计：Python语言实现,41.00
Python 3程序开发指南 第二版 修订版 核心编程设计开发基础教程 动态脚本语正版,53.00
Python程序设计开发宝典 Python程序设计 Python语言编程 文本排版正版,53.00
Python程序设计入门到实战 Python语言的基础知识 程序设计环境的安装与设正版,53.00
机器人Python极客编程入门与实战 Python极客团队 python极客机器人正版,47.00
程序设计导论-Python语言实践-(英文版),118.20
Python程序设计案例课堂,50.30
正版现货从零开始学Python网络爬虫罗攀蒋仟数据分析入门读物爬虫实战Python数据分析,45.80
"Python语言程序设计 (美)梁勇,李娜 机械工业出版社 9787111487685",67.20
2本 Web测试囧事+web接口开发与自动化测试 基于Python语言 虫师 软件测试技术,85.80
新书 零起点Python机器学习快速入门 何海群著 黄爱萍编,47.80
Python并行编程参考手册(影印版) (意)吉安卡洛·扎克尼 东南大学出版社,44.90
【编程语言类书籍】跟老齐学Python Django实战 齐伟 Python入门教程 D,53.40
从零开始学Python网络爬虫,50.20
"趣学Python——教孩子学编程 [美] 布里格斯,尹哲 人民邮电出版社",41.90
机器人Python极客编程入门与实战 Python极客团队 电子工业出版社,41.90
Python核心编程（第3版）英文版,69.30
【正版】Python数据处理.9787115459190,95.00
Python测试驱动开发(影印版) （美）珀西瓦尔 东南大学出版社,35.60
Python数据科学入门,41.70
正版 Python 数据分析 python模块数据分析 编程教程教材 pandas入门书籍,66.00
"Python语言程序设计 (美)梁勇,李娜 机械工业出版社",62.80
正版 PythonWeb开发学习实录(Web程序员成功之路)Python语言进行程序开发的,54.12
Abaqus GUI程序开发指南 Python语言,53.69
正版 利用Python进行数据分析 麦金尼著Python核心编程教材 Python语言/开,90.74
流利的Python语言(影印版) (巴西)卢西亚诺·拉马略 东南大学出版社,81.80
Python 3.5从零开始学  Python基础教程 Python 入门书 网络编程,52.91
正版 21天学通C++ 第8版 Java Python 程序设计书籍 软件开发,79.00
Python可以这样学,49.70
正版Python机器学习经典实例 python机器学习算法教程书籍深度学习监督学习技术预测,60.18
1d正版 Python核心编程 第3版 英文版,96.20
tcdPython金融衍生品大数据分析:建模、模拟、校准与对冲  电子工业出版社 9787,95.24
1d【顺丰】Python编程从入门到实践 python3.5基础教程 核心编程语言书籍 计,90.74
零起点Python大数据与量化交易/金融科技丛书/Top Quant CHRD前海智,75.20
Python 3面向对象编程-第2版-(影印版),74.80
Python地理数据处理 python数据处理 ArcGIS 矢量数据,77.00
流畅的Python PSF研究员 知名PyCon演讲者心血之作 全面深入 对Python语,180.70
Python编程快速上手+Java编程思想（第4版）全2册 网络爬虫书籍计算机 视频编程从,177.06
Python机器学习,67.20
Maya Python 游戏与影视编程指南 [美] Adam Mechtley 人民邮电出,67.20
Python机器学习,56.60
全新正版 Python数据抓取技术与实战 python数据挖掘指南教程书籍 python数,55.00
正版 数据科学导论：PYTHON语言实现 书籍 (意)阿尔贝托博斯凯蒂 978711154,53.00
Python基础教程 第3版 Python程序设计教程书籍 Python程序测试打包发布,90.87
正版 利用Python进行数据分析 麦金尼著Python核心编程教材 Python语言/开,90.74
Python数据可视化 (印)科斯·拉曼(Kirthi Raman) 机械工业出版社 97,62.80
包邮 Python数据科学指南+数据科学入门 Python语言编程教程书 Python科学,115.50
Python游戏编程快速上手 第4版 [美]Al Sweigart(斯维加特) 人民邮电出,60.70
Python游戏编程入门 Python3爬虫数据分析编程教程 程序设计书籍 Python编,49.00
正版人邮新书 Python数据分析基础 零编程经验也可学会用的Python语言进行数据分析,93.84
正版现货  贝叶斯思维 统计建模的Python学习法,37.70
Python计算机视觉编程 核心编程设计开发基础教程 动态脚本语言教材 python高手之,65.39
正版 Abaqus GUI程序开发指南 Python语言 abaqus gui编程教程书籍,60.97
Python程序设计 第3版 Python之父作序 编程入门教程 计算机网络程序设计,51.75
2本套 Python编程快速上手+核心编程(第3版) python3.0绝技核心编程基础教,162.50
"Python学习手册：第4版(涵盖Python2 6和3 X) 鲁特兹,李军,刘红伟 机械",107.80
Python程序设计教程,33.80
Python程序设计  python编程基础教程书籍 python算法教程 python,82.00
正版现货 Python语言程序设计/Python/计算机科学系列丛书/程序设计/编程书/计,82.00
正版现货 Python高性能编程 Python基础教程书 Python编程从入门到实践 流,82.00
正版预售 Python基础教程 第3版  Python教程书籍Python编程从入门到实践,82.00
Python基础教程(第2版·修订版)python编程入门Python程序设计教程pyth,82.00
正版现货  Python程序设计戴维1 施耐德大学本科教材研究生课本计算机 网络 程序设计,82.00
Python程序设计案例教程,47.80
从芯片到云端:Python物联网全栈开发实践+Python全栈开发实践入门 python编,137.00
【新华书店】 教孩子学编程 Python语言版 RT,47.20
正版 Python数据分析实战Python编程语言教程书籍深入pandas库数据处理 用m,65.00
Keras快速上手：基于Python的深度学习实战,56.80
Python贝叶斯分析,52.00
Python爬虫开发与项目实战,67.20
正版 Python基础教程 第3版 袁国忠手教授Python编程实践Python从入门到,75.30
2本套 Python编程快速上手+核心编程(第3版) python3.0绝技核心编程基础教,170.00
用Python写网络爬虫 python爬虫 编程入门教程书籍 数据抓取技术框架Scranp,47.00
教孩子学编程+趣学Python+父与子的编程之旅 全3册 教孩子编程的图书 python编,194.00
正版 Python编程入门 (第3版) python核心编程教程书籍 python学习手册,46.00
Python语言程序设计 高等学校计算机专业规划教材 程序设计 教材 专科教材 工学,46.00
【名扬新书】Head First Python(中文版)9787512322233(美)巴,44.20
现货包邮 ABAQUS Python二次开发攻略+Abaqus GUI程序开发指南 Pyt,93.00
正版 Python网络爬虫从入门到实践 计算机与互联网 Python爬虫的流程  使用pi,45.00
Python数据科学实践指南/大数据技术丛书 纪路 正版书籍,47.79
预 售 人邮新书 21天学通C++ 第8版 Java Python 程序设计书籍 软件开,67.20
人邮新书 Python数据科学手册 数据分析计算书籍 机器学习 NumPy数据存储 Ma,109.00
Python游戏编程快速上手-(第4版),58.70
Python 3.5从零开始学 刘宇宙著 python3.5编程入门教程书 python初,70.00
"正版 Python 面向对象编程指南 Steven,F. Lott 人民邮电出版社 计算机",69.94
Python高性能编程,69.81
Python高级编程 第2版 计算机与互联网 书箱|6595739,71.20
elenium自动化测试基于Python语言+Selenium WebDriver3,88.50
跟老齐学Python-轻松入门 python核心编程技术python语言编程基础教程 跟老,60.00
Python高性能编程+流畅的Python python 2本 编程教程书籍,152.00
包邮Python Web开发实战+用Python写网络爬虫+Python数据抓取技术与实战,149.00
编写高质量代码 改善Python程序的91个建议 张颖  Python学习手册 pytho,56.03
正版 Python网络数据采集 计算机与互联网程语言与程序设计,53.69
Python绝技：运用Python成为黑客,60.00
Python数据分析基础(影印版) (美)克林顿·W.布朗利 东南大学出版社,56.10
